afid,adoption_class,threshold,toa,region
60011339,Early Majority,High Thresh.,2010,North America
60011347,Early Majority,High Thresh.,2005,North America
60011357,Early Majority,Very Low Thresh.,2009,ASOC(core)
60011362,Late Majority,Low Thresh.,2011,ASOC(core)
60011373,Late Majority,High Thresh.,2012,EU_COST(periphery)
60011375,Early Majority,High Thresh.,2009,ASOC(core)
60011393,Late Majority,High Thresh.,2015,North America
60011394,Early Majority,High Thresh.,2006,EU_COST(periphery)
60011418,Early Majority,High Thresh.,2005,ASOC(core)
60011427,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60011447,Late Majority,Low Thresh.,2014,EU_COST(core)
60011455,Early Majority,High Thresh.,2008,North America
60011460,Early Adopters,Very Low Thresh.,2004,North America
60011476,Early Majority,Very Low Thresh.,2008,EU_COST(periphery)
60011479,Laggards,High Thresh.,2016,North America
60011484,Early Adopters,Low Thresh.,2003,North America
60011495,Late Majority,High Thresh.,2015,ASOC(periphery)
60011512,Early Majority,Very Low Thresh.,2006,EU_COST(periphery)
60011520,Early Adopters,Low Thresh.,1997,EU_COST(core)
60011528,Laggards,Low Thresh.,2017,North America
60011542,Late Majority,High Thresh.,2013,North America
60011547,Late Majority,High Thresh.,2013,North America
60011549,Late Majority,High Thresh.,2015,ASOC(core)
60011550,Early Adopters,High Thresh.,2004,North America
60011569,Laggards,High Thresh.,2017,ASOC(core)
60011575,Laggards,Low Thresh.,2017,EU_COST(core)
60011576,Early Adopters,Low Thresh.,2004,EU_COST(periphery)
60011592,Late Majority,High Thresh.,2015,ASOC(core)
60011604,Early Majority,Very Low Thresh.,2005,EU_COST(core)
60011605,Early Adopters,High Thresh.,2004,North America
60011610,Late Majority,High Thresh.,2012,EU_COST(core)
60011664,Laggards,Low Thresh.,2016,ASOC(core)
60011666,Early Adopters,Very Low Thresh.,2004,North America
60011675,Early Majority,High Thresh.,2007,EU_COST(core)
60011677,Late Majority,High Thresh.,2014,North America
60011682,Laggards,Low Thresh.,2017,LAZEN
60011686,Late Majority,High Thresh.,2011,EU_COST(core)
60011715,Late Majority,Very Low Thresh.,2012,ASOC(core)
60011718,Early Majority,Low Thresh.,2006,ASOC(core)
60011750,Early Majority,High Thresh.,2009,ASOC(periphery)
60011754,Early Adopters,High Thresh.,1998,North America
60011765,Early Adopters,Low Thresh.,2001,North America
60011766,Late Majority,High Thresh.,2011,EU_COST(periphery)
60011796,Early Majority,Low Thresh.,2010,ASOC(core)
60011805,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60011828,Early Majority,High Thresh.,2010,ASOC(core)
60011832,Late Majority,High Thresh.,2011,North America
60011845,Early Majority,High Thresh.,2007,North America
60011846,Late Majority,High Thresh.,2011,ASOC(core)
60011873,Late Majority,High Thresh.,2011,North America
60011883,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60011889,Late Majority,High Thresh.,2014,North America
60011909,Early Majority,High Thresh.,2009,EU_COST(periphery)
60011918,Laggards,High Thresh.,2017,EU_COST(periphery)
60011951,Early Adopters,Low Thresh.,2001,North America
60011975,Early Adopters,High Thresh.,2002,ASOC(core)
60011976,Late Majority,Low Thresh.,2013,North America
60012003,Laggards,Low Thresh.,2017,EU_COST(periphery)
60012018,Early Majority,High Thresh.,2007,North America
60012028,Early Majority,Low Thresh.,2007,North America
60012035,Late Majority,High Thresh.,2013,LAZEN
60012070,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60012080,Late Majority,High Thresh.,2012,ASOC(core)
60012141,Early Majority,High Thresh.,2005,ASOC(core)
60012162,Late Majority,Low Thresh.,2015,EU_COST(periphery)
60012181,Late Majority,High Thresh.,2015,North America
60012191,Laggards,High Thresh.,2016,EU_COST(core)
60012256,Early Majority,High Thresh.,2007,ASOC(core)
60012259,Early Majority,High Thresh.,2007,EU_COST(periphery)
60012270,Early Majority,High Thresh.,2006,North America
60012275,Early Adopters,High Thresh.,2004,ASOC(core)
60012286,Late Majority,High Thresh.,2012,North America
60012293,Late Majority,Very Low Thresh.,2015,ASOC(core)
60012299,Laggards,High Thresh.,2017,EU_COST(core)
60012306,Late Majority,High Thresh.,2013,EU_COST(periphery)
60012311,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60012317,Early Adopters,Very Low Thresh.,1996,North America
60012324,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60012345,Early Majority,High Thresh.,2008,EU_COST(core)
60012357,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60012370,Early Majority,Low Thresh.,2008,ASOC(core)
60012374,Laggards,High Thresh.,2016,LAZEN
60012383,Early Majority,High Thresh.,2010,EU_COST(periphery)
60012387,Early Majority,High Thresh.,2005,North America
60012392,Late Majority,High Thresh.,2012,ASOC(core)
60012408,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60012413,Laggards,High Thresh.,2017,EU_COST(periphery)
60012445,Early Adopters,Low Thresh.,2002,North America
60012461,Laggards,High Thresh.,2016,ASOC(core)
60012464,Early Adopters,High Thresh.,2000,LAZEN
60012468,Early Majority,High Thresh.,2005,North America
60012511,Late Majority,High Thresh.,2014,EU_COST(periphery)
60012516,Laggards,Very Low Thresh.,2016,North America
60012548,Late Majority,High Thresh.,2012,ASOC(periphery)
60012553,Early Adopters,Low Thresh.,1999,North America
60012556,Early Majority,High Thresh.,2006,EU_COST(core)
60012558,Early Adopters,Low Thresh.,2003,EU_COST(core)
60012594,Late Majority,Low Thresh.,2012,ASOC(core)
60012614,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60012622,Early Adopters,Very Low Thresh.,1998,EU_COST(core)
60012627,Laggards,High Thresh.,2016,ASOC(core)
60012630,Late Majority,High Thresh.,2014,EU_COST(periphery)
60012636,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60012641,Early Majority,Very Low Thresh.,2007,North America
60012662,Early Majority,High Thresh.,2005,EU_COST(core)
60012689,Early Adopters,High Thresh.,2002,EU_COST(core)
60012704,Early Adopters,High Thresh.,1997,ASOC(core)
60012708,Early Adopters,High Thresh.,2002,North America
60012718,Early Majority,High Thresh.,2008,ASOC(periphery)
60012734,Late Majority,Low Thresh.,2013,North America
60012736,Laggards,High Thresh.,2017,ASOC(core)
60012753,Early Majority,High Thresh.,2010,EU_COST(periphery)
60012754,Early Adopters,High Thresh.,1997,EU_COST(core)
60012756,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60012771,Early Adopters,High Thresh.,2001,North America
60012786,Laggards,Low Thresh.,2017,North America
60012797,Late Majority,High Thresh.,2011,EU_COST(core)
60012805,Late Majority,High Thresh.,2014,EU_COST(core)
60012831,Early Majority,High Thresh.,2007,North America
60012856,Early Majority,Very Low Thresh.,2007,North America
60012874,Laggards,High Thresh.,2017,ASOC(periphery)
60012914,Early Majority,Low Thresh.,2008,EU_COST(core)
60012918,Early Majority,Very Low Thresh.,2010,North America
60012936,Late Majority,High Thresh.,2015,EU_COST(periphery)
60012937,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60012954,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60012957,Early Majority,High Thresh.,2006,North America
60012959,Laggards,High Thresh.,2017,ASOC(periphery)
60012970,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60012981,Early Adopters,Very Low Thresh.,1998,North America
60013041,Early Majority,High Thresh.,2010,ASOC(periphery)
60013060,Late Majority,Very Low Thresh.,2012,North America
60013084,Early Majority,Very Low Thresh.,2010,LAZEN
60013096,Late Majority,High Thresh.,2012,North America
60013099,Late Majority,Very Low Thresh.,2013,North America
60013123,Early Majority,High Thresh.,2008,North America
60013141,Early Adopters,High Thresh.,2002,EU_COST(periphery)
60013148,Early Majority,High Thresh.,2005,EU_COST(core)
60013157,Early Majority,High Thresh.,2010,ASOC(core)
60013183,Late Majority,High Thresh.,2014,ASOC(periphery)
60013223,Late Majority,Very Low Thresh.,2011,North America
60013227,Early Majority,High Thresh.,2005,North America
60013234,Early Majority,Very Low Thresh.,2009,North America
60013259,Laggards,High Thresh.,2016,LAZEN
60013278,Late Majority,Very Low Thresh.,2013,North America
60013314,Early Majority,High Thresh.,2009,ASOC(core)
60013333,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60013335,Late Majority,High Thresh.,2011,North America
60013340,Early Adopters,Very Low Thresh.,1998,North America
60013369,Early Adopters,High Thresh.,2001,North America
60013372,Early Adopters,Very Low Thresh.,1998,North America
60013385,Early Majority,Low Thresh.,2005,EU_COST(core)
60013395,Laggards,High Thresh.,2016,ASOC(core)
60013400,Late Majority,Low Thresh.,2012,ASOC(core)
60013402,Early Adopters,Low Thresh.,1997,North America
60013404,Early Majority,Very Low Thresh.,2010,North America
60013409,Early Adopters,Very Low Thresh.,1998,North America
60013430,Early Majority,High Thresh.,2010,EU_COST(core)
60013435,Early Majority,Low Thresh.,2009,EU_COST(periphery)
60013511,Late Majority,High Thresh.,2011,EU_COST(core)
60013516,Laggards,High Thresh.,2016,ASOC(core)
60013551,Early Majority,Very Low Thresh.,2007,ASOC(core)
60013592,Early Majority,Low Thresh.,2007,LAZEN
60013609,Early Adopters,Very Low Thresh.,2000,North America
60013610,Early Majority,Low Thresh.,2008,North America
60013623,Early Majority,Very Low Thresh.,2007,ASOC(core)
60013625,Early Majority,Low Thresh.,2006,ASOC(core)
60013651,Early Majority,High Thresh.,2009,ASOC(core)
60013671,Late Majority,Very Low Thresh.,2013,North America
60013682,Early Adopters,Very Low Thresh.,2000,ASOC(core)
60013689,Laggards,High Thresh.,2017,ASOC(periphery)
60013700,Late Majority,High Thresh.,2014,EU_COST(core)
60013703,Late Majority,High Thresh.,2015,EU_COST(periphery)
60013710,Late Majority,High Thresh.,2015,LAZEN
60013717,Late Majority,High Thresh.,2014,EU_COST(core)
60013722,Early Majority,Very Low Thresh.,2010,ASOC(core)
60013756,Late Majority,High Thresh.,2015,EU_COST(periphery)
60013780,Early Adopters,High Thresh.,1998,North America
60013785,Laggards,Very Low Thresh.,2017,EU_COST(core)
60013789,Late Majority,High Thresh.,2014,ASOC(core)
60013791,Early Majority,Low Thresh.,2006,North America
60013792,Early Adopters,Very Low Thresh.,2002,LAZEN
60013801,Early Majority,High Thresh.,2007,EU_COST(core)
60013813,Early Majority,High Thresh.,2010,North America
60013829,Early Adopters,Very Low Thresh.,1997,ASOC(core)
60013835,Laggards,High Thresh.,2016,EU_COST(periphery)
60013849,Laggards,High Thresh.,2017,EU_COST(periphery)
60013865,Late Majority,High Thresh.,2012,EU_COST(core)
60013866,Late Majority,High Thresh.,2013,ASOC(core)
60013871,Early Majority,High Thresh.,2009,North America
60013919,Laggards,Low Thresh.,2016,ASOC(periphery)
60013933,Late Majority,High Thresh.,2015,ASOC(core)
60013936,Laggards,High Thresh.,2016,North America
60013959,Early Adopters,Low Thresh.,1999,North America
60013983,Early Adopters,High Thresh.,2001,ASOC(periphery)
60013985,Late Majority,High Thresh.,2015,EU_COST(core)
60013994,Late Majority,High Thresh.,2013,North America
60013999,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60014012,Laggards,High Thresh.,2017,ASOC(periphery)
60014014,Late Majority,High Thresh.,2011,North America
60014054,Early Adopters,Very Low Thresh.,1997,North America
60014059,Early Adopters,Low Thresh.,2001,EU_COST(core)
60014070,Early Majority,Very Low Thresh.,2006,ASOC(core)
60014072,Late Majority,High Thresh.,2011,ASOC(core)
60014077,Laggards,High Thresh.,2017,EU_COST(periphery)
60014081,Late Majority,Very Low Thresh.,2013,ASOC(periphery)
60014096,Laggards,High Thresh.,2017,EU_COST(periphery)
60014097,Late Majority,Very Low Thresh.,2012,ASOC(periphery)
60014117,Early Adopters,High Thresh.,2004,EU_COST(core)
60014120,Late Majority,Low Thresh.,2014,LAZEN
60014121,Early Adopters,Low Thresh.,2003,EU_COST(core)
60014146,Late Majority,High Thresh.,2012,North America
60014168,Laggards,High Thresh.,2016,EU_COST(periphery)
60014171,Early Adopters,High Thresh.,2001,North America
60014221,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60014232,Early Adopters,Low Thresh.,1998,North America
60014237,Late Majority,High Thresh.,2011,ASOC(core)
60014241,Late Majority,High Thresh.,2012,EU_COST(periphery)
60014256,Early Adopters,Low Thresh.,1998,ASOC(core)
60014262,Laggards,Low Thresh.,2016,EU_COST(periphery)
60014264,Early Majority,Low Thresh.,2006,EU_COST(core)
60014277,Early Majority,High Thresh.,2008,ASOC(core)
60014279,Laggards,High Thresh.,2016,ASOC(core)
60014311,Early Majority,High Thresh.,2008,EU_COST(core)
60014313,Early Adopters,High Thresh.,2000,North America
60014334,Early Adopters,High Thresh.,1999,North America
60014340,Laggards,Low Thresh.,2017,ASOC(periphery)
60014347,Early Majority,High Thresh.,2009,ASOC(periphery)
60014439,Early Adopters,Low Thresh.,1997,North America
60014441,Early Majority,High Thresh.,2007,EU_COST(periphery)
60014454,Late Majority,Low Thresh.,2014,ASOC(core)
60014455,Late Majority,Low Thresh.,2013,North America
60014468,Late Majority,Low Thresh.,2015,North America
60014475,Late Majority,High Thresh.,2012,ASOC(core)
60014491,Early Majority,High Thresh.,2010,North America
60014497,Late Majority,High Thresh.,2014,EU_COST(periphery)
60014519,Early Majority,Low Thresh.,2009,EU_COST(periphery)
60014564,Laggards,High Thresh.,2017,EU_COST(core)
60014567,Early Adopters,Very Low Thresh.,2003,North America
60014569,Early Majority,Very Low Thresh.,2009,North America
60014594,Late Majority,High Thresh.,2011,EU_COST(core)
60014596,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60014598,Late Majority,High Thresh.,2013,LAZEN
60014611,Early Adopters,Low Thresh.,1998,North America
60014643,Late Majority,High Thresh.,2015,ASOC(core)
60014652,Early Adopters,High Thresh.,1998,ASOC(core)
60014653,Early Adopters,High Thresh.,2001,North America
60014655,Late Majority,High Thresh.,2012,EU_COST(periphery)
60014662,Late Majority,High Thresh.,2011,North America
60014714,Late Majority,High Thresh.,2014,ASOC(periphery)
60014729,Laggards,Low Thresh.,2017,ASOC(core)
60014739,Early Adopters,Low Thresh.,2000,North America
60014754,Early Adopters,Very Low Thresh.,2000,North America
60014756,Early Adopters,High Thresh.,2004,ASOC(core)
60014761,Early Majority,High Thresh.,2009,ASOC(periphery)
60014776,Early Adopters,High Thresh.,2002,EU_COST(core)
60014808,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60014825,Laggards,High Thresh.,2016,North America
60014873,Late Majority,High Thresh.,2014,EU_COST(core)
60014891,Laggards,High Thresh.,2017,ASOC(core)
60014906,Early Adopters,High Thresh.,2000,EU_COST(core)
60014923,Laggards,High Thresh.,2016,LAZEN
60014925,Early Majority,Very Low Thresh.,2006,ASOC(core)
60014930,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60014933,Early Majority,Low Thresh.,2009,North America
60014952,Late Majority,High Thresh.,2011,North America
60014966,Early Adopters,Low Thresh.,2004,ASOC(core)
60014968,Early Majority,High Thresh.,2009,North America
60014975,Early Majority,Low Thresh.,2007,ASOC(core)
60014976,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60014982,Early Majority,Low Thresh.,2005,ASOC(core)
60014992,Laggards,Very Low Thresh.,2016,LAZEN
60014993,Early Majority,High Thresh.,2010,ASOC(core)
60015018,Laggards,High Thresh.,2016,North America
60015023,Early Adopters,High Thresh.,2001,North America
60015043,Early Majority,High Thresh.,2010,LAZEN
60015047,Early Majority,High Thresh.,2007,ASOC(periphery)
60015050,Late Majority,High Thresh.,2012,ASOC(core)
60015057,Late Majority,High Thresh.,2014,North America
60015098,Laggards,High Thresh.,2017,EU_COST(periphery)
60015112,Early Majority,High Thresh.,2010,North America
60015138,Early Adopters,Low Thresh.,2003,EU_COST(core)
60015140,Early Majority,Low Thresh.,2009,North America
60015143,Late Majority,High Thresh.,2012,ASOC(core)
60015150,Early Adopters,Low Thresh.,2003,EU_COST(core)
60015153,Late Majority,High Thresh.,2013,ASOC(core)
60015159,Early Adopters,Low Thresh.,1997,EU_COST(core)
60015161,Late Majority,High Thresh.,2012,North America
60015179,Late Majority,High Thresh.,2013,EU_COST(periphery)
60015183,Early Majority,Very Low Thresh.,2006,North America
60015184,Early Adopters,Low Thresh.,1997,EU_COST(periphery)
60015186,Early Adopters,Very Low Thresh.,1997,North America
60015190,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60015192,Early Majority,Very Low Thresh.,2008,EU_COST(periphery)
60015197,Early Majority,Low Thresh.,2005,EU_COST(periphery)
60015199,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60015205,Early Adopters,High Thresh.,1999,EU_COST(core)
